image_id,relative_path,participant_id,session_id,split,face_count,width,height,consent_confirmed
Natalie Portman_92,processed\validation\Natalie Portman\Natalie Portman_92.jpg,Natalie Portman,session_01,validation,1,1473,2000,True
Natalie Portman_93,processed\train\Natalie Portman\Natalie Portman_93.jpg,Natalie Portman,session_01,train,1,1473,2000,True
Natalie Portman_94,processed\train\Natalie Portman\Natalie Portman_94.jpg,Natalie Portman,session_01,train,1,675,1014,True
Natalie Portman_95,processed\train\Natalie Portman\Natalie Portman_95.jpg,Natalie Portman,session_01,train,1,800,533,True
Natalie Portman_97,processed\train\Natalie Portman\Natalie Portman_97.jpg,Natalie Portman,session_01,train,1,1200,800,True
Natalie Portman_98,processed\train\Natalie Portman\Natalie Portman_98.jpg,Natalie Portman,session_01,train,1,640,478,True
Natalie Portman_99,processed\train\Natalie Portman\Natalie Portman_99.jpg,Natalie Portman,session_01,train,1,1764,2000,True
Priyanka Chopra_0,processed\test\Priyanka Chopra\Priyanka Chopra_0.jpg,Priyanka Chopra,session_01,test,1,1240,520,True
Priyanka Chopra_1,processed\validation\Priyanka Chopra\Priyanka Chopra_1.jpg,Priyanka Chopra,session_01,validation,1,670,891,True
Priyanka Chopra_101,processed\test\Priyanka Chopra\Priyanka Chopra_101.jpg,Priyanka Chopra,session_01,test,1,1280,720,True
Priyanka Chopra_11,processed\train\Priyanka Chopra\Priyanka Chopra_11.jpg,Priyanka Chopra,session_01,train,1,1552,2000,True
Priyanka Chopra_12,processed\train\Priyanka Chopra\Priyanka Chopra_12.jpg,Priyanka Chopra,session_01,train,1,774,560,True
Priyanka Chopra_13,processed\train\Priyanka Chopra\Priyanka Chopra_13.jpg,Priyanka Chopra,session_01,train,1,956,637,True
Priyanka Chopra_14,processed\train\Priyanka Chopra\Priyanka Chopra_14.jpg,Priyanka Chopra,session_01,train,1,474,712,True
Priyanka Chopra_16,processed\train\Priyanka Chopra\Priyanka Chopra_16.jpg,Priyanka Chopra,session_01,train,1,620,800,True
Priyanka Chopra_17,processed\train\Priyanka Chopra\Priyanka Chopra_17.jpg,Priyanka Chopra,session_01,train,1,1920,1080,True
Priyanka Chopra_18,processed\train\Priyanka Chopra\Priyanka Chopra_18.jpg,Priyanka Chopra,session_01,train,1,800,1200,True
Priyanka Chopra_19,processed\validation\Priyanka Chopra\Priyanka Chopra_19.jpg,Priyanka Chopra,session_01,validation,1,690,931,True
Priyanka Chopra_20,processed\validation\Priyanka Chopra\Priyanka Chopra_20.jpg,Priyanka Chopra,session_01,validation,1,640,800,True
Priyanka Chopra_21,processed\validation\Priyanka Chopra\Priyanka Chopra_21.jpg,Priyanka Chopra,session_01,validation,1,432,478,True
Priyanka Chopra_22,processed\train\Priyanka Chopra\Priyanka Chopra_22.jpg,Priyanka Chopra,session_01,train,1,1000,1500,True
Priyanka Chopra_23,processed\train\Priyanka Chopra\Priyanka Chopra_23.jpg,Priyanka Chopra,session_01,train,1,720,810,True
Priyanka Chopra_24,processed\validation\Priyanka Chopra\Priyanka Chopra_24.jpg,Priyanka Chopra,session_01,validation,1,715,431,True
Priyanka Chopra_25,processed\test\Priyanka Chopra\Priyanka Chopra_25.jpg,Priyanka Chopra,session_01,test,1,1188,675,True
Priyanka Chopra_26,processed\train\Priyanka Chopra\Priyanka Chopra_26.jpg,Priyanka Chopra,session_01,train,1,1200,630,True
Priyanka Chopra_27,processed\train\Priyanka Chopra\Priyanka Chopra_27.jpg,Priyanka Chopra,session_01,train,1,683,1024,True
Priyanka Chopra_28,processed\test\Priyanka Chopra\Priyanka Chopra_28.jpg,Priyanka Chopra,session_01,test,1,696,987,True
Priyanka Chopra_29,processed\train\Priyanka Chopra\Priyanka Chopra_29.jpg,Priyanka Chopra,session_01,train,1,1280,1920,True
Priyanka Chopra_3,processed\validation\Priyanka Chopra\Priyanka Chopra_3.jpg,Priyanka Chopra,session_01,validation,1,1200,678,True
Priyanka Chopra_30,processed\test\Priyanka Chopra\Priyanka Chopra_30.jpg,Priyanka Chopra,session_01,test,1,600,700,True
Priyanka Chopra_32,processed\validation\Priyanka Chopra\Priyanka Chopra_32.jpg,Priyanka Chopra,session_01,validation,1,869,1024,True
Priyanka Chopra_33,processed\train\Priyanka Chopra\Priyanka Chopra_33.jpg,Priyanka Chopra,session_01,train,1,683,1024,True
Priyanka Chopra_34,processed\train\Priyanka Chopra\Priyanka Chopra_34.jpg,Priyanka Chopra,session_01,train,1,1200,1739,True
Priyanka Chopra_36,processed\validation\Priyanka Chopra\Priyanka Chopra_36.jpg,Priyanka Chopra,session_01,validation,1,1080,1920,True
Priyanka Chopra_37,processed\train\Priyanka Chopra\Priyanka Chopra_37.jpg,Priyanka Chopra,session_01,train,1,1200,1803,True
Priyanka Chopra_38,processed\train\Priyanka Chopra\Priyanka Chopra_38.jpg,Priyanka Chopra,session_01,train,1,1996,3000,True
Priyanka Chopra_40,processed\train\Priyanka Chopra\Priyanka Chopra_40.jpg,Priyanka Chopra,session_01,train,1,500,700,True
Priyanka Chopra_41,processed\validation\Priyanka Chopra\Priyanka Chopra_41.jpg,Priyanka Chopra,session_01,validation,1,700,700,True
Priyanka Chopra_42,processed\train\Priyanka Chopra\Priyanka Chopra_42.jpg,Priyanka Chopra,session_01,train,1,728,1066,True
Priyanka Chopra_45,processed\train\Priyanka Chopra\Priyanka Chopra_45.jpg,Priyanka Chopra,session_01,train,1,740,1025,True
Priyanka Chopra_46,processed\train\Priyanka Chopra\Priyanka Chopra_46.jpg,Priyanka Chopra,session_01,train,1,800,1047,True
Priyanka Chopra_47,processed\test\Priyanka Chopra\Priyanka Chopra_47.jpg,Priyanka Chopra,session_01,test,1,474,712,True
Priyanka Chopra_48,processed\train\Priyanka Chopra\Priyanka Chopra_48.jpg,Priyanka Chopra,session_01,train,1,800,1054,True
Priyanka Chopra_50,processed\validation\Priyanka Chopra\Priyanka Chopra_50.jpg,Priyanka Chopra,session_01,validation,1,1000,800,True
Priyanka Chopra_54,processed\train\Priyanka Chopra\Priyanka Chopra_54.jpg,Priyanka Chopra,session_01,train,1,750,1137,True
Priyanka Chopra_55,processed\train\Priyanka Chopra\Priyanka Chopra_55.jpg,Priyanka Chopra,session_01,train,1,1280,1788,True
Priyanka Chopra_56,processed\train\Priyanka Chopra\Priyanka Chopra_56.jpg,Priyanka Chopra,session_01,train,1,1200,1894,True
Priyanka Chopra_58,processed\train\Priyanka Chopra\Priyanka Chopra_58.jpg,Priyanka Chopra,session_01,train,1,474,266,True
Priyanka Chopra_6,processed\test\Priyanka Chopra\Priyanka Chopra_6.jpg,Priyanka Chopra,session_01,test,1,474,711,True
Priyanka Chopra_60,processed\test\Priyanka Chopra\Priyanka Chopra_60.jpg,Priyanka Chopra,session_01,test,1,1200,1793,True
Priyanka Chopra_61,processed\train\Priyanka Chopra\Priyanka Chopra_61.jpg,Priyanka Chopra,session_01,train,1,1024,683,True
Priyanka Chopra_62,processed\test\Priyanka Chopra\Priyanka Chopra_62.jpg,Priyanka Chopra,session_01,test,1,1000,1251,True
Priyanka Chopra_63,processed\train\Priyanka Chopra\Priyanka Chopra_63.jpg,Priyanka Chopra,session_01,train,1,1200,1800,True
Priyanka Chopra_66,processed\train\Priyanka Chopra\Priyanka Chopra_66.jpg,Priyanka Chopra,session_01,train,1,1080,1350,True
Priyanka Chopra_67,processed\test\Priyanka Chopra\Priyanka Chopra_67.jpg,Priyanka Chopra,session_01,test,1,4100,2733,True
Priyanka Chopra_68,processed\validation\Priyanka Chopra\Priyanka Chopra_68.jpg,Priyanka Chopra,session_01,validation,1,2501,2700,True
Priyanka Chopra_69,processed\validation\Priyanka Chopra\Priyanka Chopra_69.jpg,Priyanka Chopra,session_01,validation,1,684,821,True
Priyanka Chopra_7,processed\test\Priyanka Chopra\Priyanka Chopra_7.jpg,Priyanka Chopra,session_01,test,1,474,313,True
Priyanka Chopra_70,processed\train\Priyanka Chopra\Priyanka Chopra_70.jpg,Priyanka Chopra,session_01,train,1,853,1280,True
Priyanka Chopra_74,processed\train\Priyanka Chopra\Priyanka Chopra_74.jpg,Priyanka Chopra,session_01,train,1,433,510,True
Priyanka Chopra_76,processed\test\Priyanka Chopra\Priyanka Chopra_76.jpg,Priyanka Chopra,session_01,test,1,1280,1924,True
Priyanka Chopra_77,processed\train\Priyanka Chopra\Priyanka Chopra_77.jpg,Priyanka Chopra,session_01,train,1,1365,2048,True
Priyanka Chopra_79,processed\train\Priyanka Chopra\Priyanka Chopra_79.jpg,Priyanka Chopra,session_01,train,1,2000,1333,True
Priyanka Chopra_8,processed\test\Priyanka Chopra\Priyanka Chopra_8.jpg,Priyanka Chopra,session_01,test,1,684,821,True
Priyanka Chopra_80,processed\validation\Priyanka Chopra\Priyanka Chopra_80.jpg,Priyanka Chopra,session_01,validation,1,660,991,True
Priyanka Chopra_81,processed\train\Priyanka Chopra\Priyanka Chopra_81.jpg,Priyanka Chopra,session_01,train,1,750,563,True
Priyanka Chopra_82,processed\train\Priyanka Chopra\Priyanka Chopra_82.jpg,Priyanka Chopra,session_01,train,1,950,1425,True
Priyanka Chopra_86,processed\train\Priyanka Chopra\Priyanka Chopra_86.jpg,Priyanka Chopra,session_01,train,1,800,1036,True
Priyanka Chopra_87,processed\train\Priyanka Chopra\Priyanka Chopra_87.jpg,Priyanka Chopra,session_01,train,1,650,900,True
Priyanka Chopra_9,processed\train\Priyanka Chopra\Priyanka Chopra_9.jpg,Priyanka Chopra,session_01,train,1,640,480,True
Priyanka Chopra_90,processed\test\Priyanka Chopra\Priyanka Chopra_90.jpg,Priyanka Chopra,session_01,test,1,1642,2000,True
Priyanka Chopra_91,processed\train\Priyanka Chopra\Priyanka Chopra_91.jpg,Priyanka Chopra,session_01,train,1,474,331,True
Priyanka Chopra_92,processed\validation\Priyanka Chopra\Priyanka Chopra_92.jpg,Priyanka Chopra,session_01,validation,1,1470,1906,True
Priyanka Chopra_94,processed\train\Priyanka Chopra\Priyanka Chopra_94.jpg,Priyanka Chopra,session_01,train,1,3439,5158,True
Priyanka Chopra_95,processed\train\Priyanka Chopra\Priyanka Chopra_95.jpg,Priyanka Chopra,session_01,train,1,2000,1667,True
Priyanka Chopra_96,processed\train\Priyanka Chopra\Priyanka Chopra_96.jpg,Priyanka Chopra,session_01,train,1,1363,2045,True
Priyanka Chopra_98,processed\train\Priyanka Chopra\Priyanka Chopra_98.jpg,Priyanka Chopra,session_01,train,1,1497,898,True
Robert Downey Jr_0,processed\train\Robert Downey Jr\Robert Downey Jr_0.jpg,Robert Downey Jr,session_01,train,1,1200,1718,True
Robert Downey Jr_10,processed\train\Robert Downey Jr\Robert Downey Jr_10.jpg,Robert Downey Jr,session_01,train,1,500,600,True
Robert Downey Jr_100,processed\validation\Robert Downey Jr\Robert Downey Jr_100.jpg,Robert Downey Jr,session_01,validation,1,1920,1300,True
Robert Downey Jr_101,processed\test\Robert Downey Jr\Robert Downey Jr_101.jpg,Robert Downey Jr,session_01,test,1,2000,1270,True
Robert Downey Jr_103,processed\train\Robert Downey Jr\Robert Downey Jr_103.jpg,Robert Downey Jr,session_01,train,1,800,521,True
Robert Downey Jr_105,processed\train\Robert Downey Jr\Robert Downey Jr_105.jpg,Robert Downey Jr,session_01,train,1,794,1080,True
Robert Downey Jr_106,processed\train\Robert Downey Jr\Robert Downey Jr_106.jpg,Robert Downey Jr,session_01,train,1,1920,1300,True
Robert Downey Jr_109,processed\test\Robert Downey Jr\Robert Downey Jr_109.jpg,Robert Downey Jr,session_01,test,1,640,320,True
Robert Downey Jr_110,processed\test\Robert Downey Jr\Robert Downey Jr_110.jpg,Robert Downey Jr,session_01,test,1,1080,1080,True
Robert Downey Jr_111,processed\train\Robert Downey Jr\Robert Downey Jr_111.jpg,Robert Downey Jr,session_01,train,1,1080,1080,True
Robert Downey Jr_112,processed\validation\Robert Downey Jr\Robert Downey Jr_112.jpg,Robert Downey Jr,session_01,validation,1,843,1000,True
Robert Downey Jr_13,processed\train\Robert Downey Jr\Robert Downey Jr_13.jpg,Robert Downey Jr,session_01,train,1,682,1024,True
Robert Downey Jr_14,processed\validation\Robert Downey Jr\Robert Downey Jr_14.jpg,Robert Downey Jr,session_01,validation,1,500,648,True
Robert Downey Jr_15,processed\train\Robert Downey Jr\Robert Downey Jr_15.jpg,Robert Downey Jr,session_01,train,1,553,738,True
Robert Downey Jr_16,processed\train\Robert Downey Jr\Robert Downey Jr_16.jpg,Robert Downey Jr,session_01,train,1,1024,692,True
Robert Downey Jr_17,processed\test\Robert Downey Jr\Robert Downey Jr_17.jpg,Robert Downey Jr,session_01,test,1,757,577,True
Robert Downey Jr_19,processed\test\Robert Downey Jr\Robert Downey Jr_19.jpg,Robert Downey Jr,session_01,test,1,1000,1503,True
Robert Downey Jr_20,processed\train\Robert Downey Jr\Robert Downey Jr_20.jpg,Robert Downey Jr,session_01,train,1,1000,1500,True
Robert Downey Jr_21,processed\validation\Robert Downey Jr\Robert Downey Jr_21.jpg,Robert Downey Jr,session_01,validation,1,1024,738,True
Robert Downey Jr_22,processed\train\Robert Downey Jr\Robert Downey Jr_22.jpg,Robert Downey Jr,session_01,train,1,900,713,True
Robert Downey Jr_24,processed\test\Robert Downey Jr\Robert Downey Jr_24.jpg,Robert Downey Jr,session_01,test,1,2048,2730,True
Robert Downey Jr_25,processed\train\Robert Downey Jr\Robert Downey Jr_25.jpg,Robert Downey Jr,session_01,train,1,618,412,True
Robert Downey Jr_26,processed\train\Robert Downey Jr\Robert Downey Jr_26.jpg,Robert Downey Jr,session_01,train,1,1000,563,True
Robert Downey Jr_27,processed\validation\Robert Downey Jr\Robert Downey Jr_27.jpg,Robert Downey Jr,session_01,validation,1,330,550,True
Robert Downey Jr_28,processed\test\Robert Downey Jr\Robert Downey Jr_28.jpg,Robert Downey Jr,session_01,test,1,780,520,True
Robert Downey Jr_29,processed\train\Robert Downey Jr\Robert Downey Jr_29.jpg,Robert Downey Jr,session_01,train,1,960,580,True
Robert Downey Jr_3,processed\validation\Robert Downey Jr\Robert Downey Jr_3.jpg,Robert Downey Jr,session_01,validation,1,433,594,True
Robert Downey Jr_30,processed\train\Robert Downey Jr\Robert Downey Jr_30.jpg,Robert Downey Jr,session_01,train,1,742,1000,True
Robert Downey Jr_32,processed\train\Robert Downey Jr\Robert Downey Jr_32.jpg,Robert Downey Jr,session_01,train,1,1334,1500,True
Robert Downey Jr_33,processed\test\Robert Downey Jr\Robert Downey Jr_33.jpg,Robert Downey Jr,session_01,test,1,1920,1280,True
Robert Downey Jr_34,processed\test\Robert Downey Jr\Robert Downey Jr_34.jpg,Robert Downey Jr,session_01,test,1,1067,1600,True
Robert Downey Jr_35,processed\validation\Robert Downey Jr\Robert Downey Jr_35.jpg,Robert Downey Jr,session_01,validation,1,1024,683,True
Robert Downey Jr_37,processed\validation\Robert Downey Jr\Robert Downey Jr_37.jpg,Robert Downey Jr,session_01,validation,1,2918,2186,True
Robert Downey Jr_38,processed\validation\Robert Downey Jr\Robert Downey Jr_38.jpg,Robert Downey Jr,session_01,validation,1,600,754,True
Robert Downey Jr_39,processed\validation\Robert Downey Jr\Robert Downey Jr_39.jpg,Robert Downey Jr,session_01,validation,1,750,503,True
Robert Downey Jr_4,processed\train\Robert Downey Jr\Robert Downey Jr_4.jpg,Robert Downey Jr,session_01,train,1,395,594,True
Robert Downey Jr_42,processed\train\Robert Downey Jr\Robert Downey Jr_42.jpg,Robert Downey Jr,session_01,train,1,222,218,True
Robert Downey Jr_44,processed\test\Robert Downey Jr\Robert Downey Jr_44.jpg,Robert Downey Jr,session_01,test,1,474,506,True
Robert Downey Jr_45,processed\train\Robert Downey Jr\Robert Downey Jr_45.jpg,Robert Downey Jr,session_01,train,1,1300,867,True
Robert Downey Jr_46,processed\train\Robert Downey Jr\Robert Downey Jr_46.jpg,Robert Downey Jr,session_01,train,1,216,300,True
Robert Downey Jr_47,processed\test\Robert Downey Jr\Robert Downey Jr_47.jpg,Robert Downey Jr,session_01,test,1,1276,850,True
Robert Downey Jr_48,processed\train\Robert Downey Jr\Robert Downey Jr_48.jpg,Robert Downey Jr,session_01,train,1,474,655,True
Robert Downey Jr_49,processed\train\Robert Downey Jr\Robert Downey Jr_49.jpg,Robert Downey Jr,session_01,train,1,474,710,True
Robert Downey Jr_5,processed\train\Robert Downey Jr\Robert Downey Jr_5.jpg,Robert Downey Jr,session_01,train,1,646,970,True
Robert Downey Jr_50,processed\train\Robert Downey Jr\Robert Downey Jr_50.jpg,Robert Downey Jr,session_01,train,1,474,247,True
Robert Downey Jr_51,processed\train\Robert Downey Jr\Robert Downey Jr_51.jpg,Robert Downey Jr,session_01,train,1,1080,675,True
Robert Downey Jr_52,processed\train\Robert Downey Jr\Robert Downey Jr_52.jpg,Robert Downey Jr,session_01,train,1,474,338,True
Robert Downey Jr_53,processed\train\Robert Downey Jr\Robert Downey Jr_53.jpg,Robert Downey Jr,session_01,train,1,474,642,True
Robert Downey Jr_57,processed\test\Robert Downey Jr\Robert Downey Jr_57.jpg,Robert Downey Jr,session_01,test,1,500,700,True
Robert Downey Jr_58,processed\train\Robert Downey Jr\Robert Downey Jr_58.jpg,Robert Downey Jr,session_01,train,1,2200,1376,True
Robert Downey Jr_59,processed\train\Robert Downey Jr\Robert Downey Jr_59.jpg,Robert Downey Jr,session_01,train,1,399,600,True
Robert Downey Jr_6,processed\train\Robert Downey Jr\Robert Downey Jr_6.jpg,Robert Downey Jr,session_01,train,1,458,594,True
Robert Downey Jr_61,processed\train\Robert Downey Jr\Robert Downey Jr_61.jpg,Robert Downey Jr,session_01,train,1,1000,742,True
Robert Downey Jr_62,processed\test\Robert Downey Jr\Robert Downey Jr_62.jpg,Robert Downey Jr,session_01,test,1,1000,563,True
Robert Downey Jr_63,processed\train\Robert Downey Jr\Robert Downey Jr_63.jpg,Robert Downey Jr,session_01,train,1,1920,1300,True
Robert Downey Jr_64,processed\validation\Robert Downey Jr\Robert Downey Jr_64.jpg,Robert Downey Jr,session_01,validation,1,1800,1200,True
Robert Downey Jr_66,processed\train\Robert Downey Jr\Robert Downey Jr_66.jpg,Robert Downey Jr,session_01,train,1,913,1143,True
Robert Downey Jr_67,processed\validation\Robert Downey Jr\Robert Downey Jr_67.jpg,Robert Downey Jr,session_01,validation,1,1920,1080,True
Robert Downey Jr_69,processed\test\Robert Downey Jr\Robert Downey Jr_69.jpg,Robert Downey Jr,session_01,test,1,360,450,True
Robert Downey Jr_7,processed\train\Robert Downey Jr\Robert Downey Jr_7.jpg,Robert Downey Jr,session_01,train,1,1024,1024,True
Robert Downey Jr_71,processed\validation\Robert Downey Jr\Robert Downey Jr_71.jpg,Robert Downey Jr,session_01,validation,1,620,360,True
Robert Downey Jr_72,processed\train\Robert Downey Jr\Robert Downey Jr_72.jpg,Robert Downey Jr,session_01,train,1,2048,2516,True
Robert Downey Jr_75,processed\train\Robert Downey Jr\Robert Downey Jr_75.jpg,Robert Downey Jr,session_01,train,1,900,750,True
Robert Downey Jr_76,processed\test\Robert Downey Jr\Robert Downey Jr_76.jpg,Robert Downey Jr,session_01,test,1,900,750,True
Robert Downey Jr_77,processed\train\Robert Downey Jr\Robert Downey Jr_77.jpg,Robert Downey Jr,session_01,train,1,284,407,True
Robert Downey Jr_78,processed\validation\Robert Downey Jr\Robert Downey Jr_78.jpg,Robert Downey Jr,session_01,validation,1,307,297,True
Robert Downey Jr_79,processed\train\Robert Downey Jr\Robert Downey Jr_79.jpg,Robert Downey Jr,session_01,train,1,640,427,True
Robert Downey Jr_8,processed\train\Robert Downey Jr\Robert Downey Jr_8.jpg,Robert Downey Jr,session_01,train,1,1600,900,True
Robert Downey Jr_80,processed\validation\Robert Downey Jr\Robert Downey Jr_80.jpg,Robert Downey Jr,session_01,validation,1,1000,1500,True
Robert Downey Jr_81,processed\train\Robert Downey Jr\Robert Downey Jr_81.jpg,Robert Downey Jr,session_01,train,1,950,460,True
Robert Downey Jr_84,processed\validation\Robert Downey Jr\Robert Downey Jr_84.jpg,Robert Downey Jr,session_01,validation,1,900,750,True
Robert Downey Jr_86,processed\train\Robert Downey Jr\Robert Downey Jr_86.jpg,Robert Downey Jr,session_01,train,1,757,504,True
Robert Downey Jr_87,processed\train\Robert Downey Jr\Robert Downey Jr_87.jpg,Robert Downey Jr,session_01,train,1,640,320,True
Robert Downey Jr_88,processed\train\Robert Downey Jr\Robert Downey Jr_88.jpg,Robert Downey Jr,session_01,train,1,670,717,True
Robert Downey Jr_90,processed\train\Robert Downey Jr\Robert Downey Jr_90.jpg,Robert Downey Jr,session_01,train,1,3216,2136,True
Robert Downey Jr_91,processed\train\Robert Downey Jr\Robert Downey Jr_91.jpg,Robert Downey Jr,session_01,train,1,1024,768,True
Robert Downey Jr_92,processed\train\Robert Downey Jr\Robert Downey Jr_92.jpg,Robert Downey Jr,session_01,train,1,682,1024,True
Robert Downey Jr_93,processed\train\Robert Downey Jr\Robert Downey Jr_93.jpg,Robert Downey Jr,session_01,train,1,770,513,True
Robert Downey Jr_94,processed\train\Robert Downey Jr\Robert Downey Jr_94.jpg,Robert Downey Jr,session_01,train,1,590,887,True
Robert Downey Jr_95,processed\train\Robert Downey Jr\Robert Downey Jr_95.jpg,Robert Downey Jr,session_01,train,1,1200,642,True
Robert Downey Jr_96,processed\test\Robert Downey Jr\Robert Downey Jr_96.jpg,Robert Downey Jr,session_01,test,1,728,994,True
Robert Downey Jr_97,processed\train\Robert Downey Jr\Robert Downey Jr_97.jpg,Robert Downey Jr,session_01,train,1,1500,2045,True
Robert Downey Jr_98,processed\train\Robert Downey Jr\Robert Downey Jr_98.jpg,Robert Downey Jr,session_01,train,1,853,1279,True
Robert Downey Jr_99,processed\train\Robert Downey Jr\Robert Downey Jr_99.jpg,Robert Downey Jr,session_01,train,1,1920,1300,True
Roger Federer_0,processed\train\Roger Federer\Roger Federer_0.jpg,Roger Federer,session_01,train,1,1200,800,True
Roger Federer_1,processed\test\Roger Federer\Roger Federer_1.jpg,Roger Federer,session_01,test,1,1400,950,True
Roger Federer_10,processed\train\Roger Federer\Roger Federer_10.jpg,Roger Federer,session_01,train,1,2060,1236,True
Roger Federer_11,processed\train\Roger Federer\Roger Federer_11.jpg,Roger Federer,session_01,train,1,1600,1067,True
Roger Federer_13,processed\train\Roger Federer\Roger Federer_13.jpg,Roger Federer,session_01,train,1,1600,1065,True
Roger Federer_17,processed\train\Roger Federer\Roger Federer_17.jpg,Roger Federer,session_01,train,1,1600,1065,True
Roger Federer_18,processed\validation\Roger Federer\Roger Federer_18.jpg,Roger Federer,session_01,validation,1,4503,3002,True
Roger Federer_2,processed\train\Roger Federer\Roger Federer_2.jpg,Roger Federer,session_01,train,1,1200,720,True
Roger Federer_20,processed\train\Roger Federer\Roger Federer_20.jpg,Roger Federer,session_01,train,1,2468,1851,True
Roger Federer_21,processed\train\Roger Federer\Roger Federer_21.jpg,Roger Federer,session_01,train,1,960,1039,True
Roger Federer_22,processed\train\Roger Federer\Roger Federer_22.jpg,Roger Federer,session_01,train,1,590,350,True
Roger Federer_24,processed\validation\Roger Federer\Roger Federer_24.jpg,Roger Federer,session_01,validation,1,1024,576,True
Roger Federer_26,processed\train\Roger Federer\Roger Federer_26.jpg,Roger Federer,session_01,train,1,590,350,True
Roger Federer_27,processed\train\Roger Federer\Roger Federer_27.jpg,Roger Federer,session_01,train,1,700,486,True
Roger Federer_29,processed\train\Roger Federer\Roger Federer_29.jpg,Roger Federer,session_01,train,1,416,416,True
Roger Federer_30,processed\train\Roger Federer\Roger Federer_30.jpg,Roger Federer,session_01,train,1,590,864,True
Roger Federer_33,processed\train\Roger Federer\Roger Federer_33.jpg,Roger Federer,session_01,train,1,1024,511,True
Roger Federer_35,processed\train\Roger Federer\Roger Federer_35.jpg,Roger Federer,session_01,train,1,960,640,True
Roger Federer_36,processed\train\Roger Federer\Roger Federer_36.jpg,Roger Federer,session_01,train,1,1200,668,True
Roger Federer_37,processed\train\Roger Federer\Roger Federer_37.jpg,Roger Federer,session_01,train,1,848,516,True
Roger Federer_38,processed\validation\Roger Federer\Roger Federer_38.jpg,Roger Federer,session_01,validation,1,848,565,True
Roger Federer_39,processed\test\Roger Federer\Roger Federer_39.jpg,Roger Federer,session_01,test,1,848,1272,True
Roger Federer_41,processed\test\Roger Federer\Roger Federer_41.jpg,Roger Federer,session_01,test,1,752,428,True
Roger Federer_42,processed\train\Roger Federer\Roger Federer_42.jpg,Roger Federer,session_01,train,1,1300,724,True
Roger Federer_43,processed\validation\Roger Federer\Roger Federer_43.jpg,Roger Federer,session_01,validation,1,800,450,True
Roger Federer_45,processed\train\Roger Federer\Roger Federer_45.jpg,Roger Federer,session_01,train,1,474,266,True
Roger Federer_46,processed\test\Roger Federer\Roger Federer_46.jpg,Roger Federer,session_01,test,1,848,565,True
Roger Federer_47,processed\validation\Roger Federer\Roger Federer_47.jpg,Roger Federer,session_01,validation,1,1500,1000,True
Roger Federer_49,processed\test\Roger Federer\Roger Federer_49.jpg,Roger Federer,session_01,test,1,848,565,True
Roger Federer_50,processed\test\Roger Federer\Roger Federer_50.jpg,Roger Federer,session_01,test,1,848,563,True
Roger Federer_51,processed\test\Roger Federer\Roger Federer_51.jpg,Roger Federer,session_01,test,1,752,428,True
Roger Federer_52,processed\train\Roger Federer\Roger Federer_52.jpg,Roger Federer,session_01,train,1,3500,2334,True
Roger Federer_53,processed\test\Roger Federer\Roger Federer_53.jpg,Roger Federer,session_01,test,1,848,565,True
Roger Federer_54,processed\train\Roger Federer\Roger Federer_54.jpg,Roger Federer,session_01,train,1,1280,800,True
Roger Federer_58,processed\test\Roger Federer\Roger Federer_58.jpg,Roger Federer,session_01,test,1,2000,1333,True
Roger Federer_6,processed\train\Roger Federer\Roger Federer_6.jpg,Roger Federer,session_01,train,1,1600,1067,True
Roger Federer_60,processed\train\Roger Federer\Roger Federer_60.jpg,Roger Federer,session_01,train,1,750,563,True
Roger Federer_62,processed\train\Roger Federer\Roger Federer_62.jpg,Roger Federer,session_01,train,1,600,900,True
Roger Federer_63,processed\test\Roger Federer\Roger Federer_63.jpg,Roger Federer,session_01,test,1,1024,759,True
Roger Federer_64,processed\validation\Roger Federer\Roger Federer_64.jpg,Roger Federer,session_01,validation,1,644,455,True
Roger Federer_67,processed\validation\Roger Federer\Roger Federer_67.jpg,Roger Federer,session_01,validation,1,474,355,True
Roger Federer_68,processed\train\Roger Federer\Roger Federer_68.jpg,Roger Federer,session_01,train,1,1200,675,True
Roger Federer_69,processed\train\Roger Federer\Roger Federer_69.jpg,Roger Federer,session_01,train,1,750,500,True
Roger Federer_7,processed\train\Roger Federer\Roger Federer_7.jpg,Roger Federer,session_01,train,1,950,633,True
Roger Federer_70,processed\validation\Roger Federer\Roger Federer_70.jpg,Roger Federer,session_01,validation,1,2000,1500,True
Roger Federer_71,processed\train\Roger Federer\Roger Federer_71.jpg,Roger Federer,session_01,train,1,800,450,True
Roger Federer_72,processed\train\Roger Federer\Roger Federer_72.jpg,Roger Federer,session_01,train,1,2048,1333,True
Roger Federer_73,processed\train\Roger Federer\Roger Federer_73.jpg,Roger Federer,session_01,train,1,848,636,True
Roger Federer_74,processed\validation\Roger Federer\Roger Federer_74.jpg,Roger Federer,session_01,validation,1,1200,891,True
Roger Federer_76,processed\validation\Roger Federer\Roger Federer_76.jpg,Roger Federer,session_01,validation,1,474,266,True
Tom Cruise_0,processed\test\Tom Cruise\Tom Cruise_0.jpg,Tom Cruise,session_01,test,1,1910,1000,True
Tom Cruise_1,processed\train\Tom Cruise\Tom Cruise_1.jpg,Tom Cruise,session_01,train,1,1200,1800,True
Tom Cruise_10,processed\train\Tom Cruise\Tom Cruise_10.jpg,Tom Cruise,session_01,train,1,1500,1361,True
